1	568600876.818568
z13mangadex	A Story About Treating a Female Knight, Who Has Never Been Treated as a Woman, as a Woman	https://mangadex.org/title/24249/a-story-about-treating-a-female-knight-who-has-never-been-treated-as-a-woman-as-a-woman	R	556660477.933305
z03mangahere	A Thousand Years Ninetails	http://www.mangahere.com/manga/a_thousand_years_ninetails/	N	420951580.231853
z03mangahere	A World That I Rule	http://www.mangahere.co/manga/a_world_that_i_rule/	N	473587140.780341
z03mangahere	A. - Answer	http://www.mangahere.cc/manga/a_answer/	N	555526846.423201
z13mangadex	A. - Answer	https://mangadex.org/title/18889/a-answer	Y	555526851.480677
z03mangahere	Abide in the Wind	http://www.mangahere.com/manga/abide_in_the_wind/	N	427002006.938569
z03mangahere	Ability	http://www.mangahere.com/manga/ability/	N	397627278.521252
z09mangatown	ACT-AGE	http://m.mangatown.com/manga/act_age	N	555513587.201929
z13mangadex	Act-Age	https://mangadex.org/title/23242/act-age	R	555513591.729896
z13mangadex	Adamasu no Majotachi	https://mangadex.org/title/29236/adamasu-no-majotachi	R	562605664.241187
z03mangahere	Adonis Next Door	http://www.mangahere.com/manga/adonis_next_door	N	515510021.691039
z03mangahere	Afo Guard	http://www.mangahere.cc/manga/afo_guard/	N	555526880.241927
z13mangadex	AFO Guard	https://mangadex.org/title/14705/afo-guard	Y	555543775.169269
z03mangahere	Again!!	http://www.mangahere.cc/manga/again/	R	528653868.945410
z13mangadex	Again!!	https://mangadex.org/manga/3749/again	N	555526943.886200
z03mangahere	Aharen-san wa Hakarenai	http://www.mangahere.cc/manga/aharen_san_wa_hakarenai/	N	555526981.846023
z13mangadex	Aharen-san wa Hakarenai	https://mangadex.org/title/21374/aharen-san-wa-hakarenai	R	555526967.236750
z03mangahere	Air Gear	http://www.mangahere.cc/manga/air_gear/	N	559761967.289515
z13mangadex	Air Gear	https://mangadex.org/title/9/air-gear	Y	559761975.733183
z03mangahere	Ajin	http://www.mangahere.cc/manga/ajin/	A	528653666.583679
z03mangahere	Ajin-chan wa Kataritai	http://www.mangahere.cc/manga/ajin_chan_wa_kataritai/	N	555527043.804434
z13mangadex	Akagami no Shirayuki-hime	https://mangadex.org/title/999/akagami-no-shirayuki-hime	R	555527105.023259
z03mangahere	Akagami no Shirayukihime	http://www.mangahere.cc/manga/akagami_no_shirayukihime/	N	555527113.207321
z13mangadex	Akame ga KILL!	https://mangadex.org/title/219/akame-ga-kill	N	559762047.774726
z03mangahere	Akame ga Kiru!	http://www.mangahere.cc/manga/akame_ga_kiru/	Y	446705539.198987
z03mangahere	Akatoki Hoshi Residence	http://www.mangahere.cc/manga/akatoki_hoshi_residence/	Y	487526390.713811
z03mangahere	Akita Imokko! Ebina-chan	http://www.mangahere.cc/manga/akita_imokko_ebina_chan/	Y	553927834.452997
z13mangadex	Alcohol is for Married Couples	https://mangadex.org/title/21428/alcohol-is-for-married-couples	R	556345076.581225
z09mangatown	All You Need Is Kill	http://m.mangatown.com/manga/all_you_need_is_kill	N	555613239.563517
z13mangadex	All You Need Is Kill	https://mangadex.org/title/10854/all-you-need-is-kill	Y	555613256.855170
z03mangahere	Amaama to Inazuma	http://www.mangahere.cc/manga/amaama_to_inazuma/	N	556660938.732018
z13mangadex	Amaama to Inazuma	https://mangadex.org/manga/12093/amaama-to-inazuma	N	555527163.994812
z09mangatown	Amano Megumi wa Suki Darake!	http://m.mangatown.com/manga/amano_megumi_wa_suki_darake	N	555527203.539995
z13mangadex	Amano Megumi wa Suki Darake!	https://mangadex.org/title/18221/amano-megumi-wa-suki-darake	R	556660822.999492
z03mangahere	Amari Mawari	http://www.mangahere.co/manga/amari_mawari/	N	464269571.986171
z03mangahere	Ana Satsujin	http://www.mangahere.cc/manga/ana_satsujin/	Y	446705539.199021
z03mangahere	Ane Kurabe	http://www.mangahere.cc/manga/ane_kurabe/	Y	507840911.396669
z09mangatown	Ane Naru Mono	http://m.mangatown.com/manga/ane_naru_mono	N	555527242.308606
z13mangadex	Ane Naru Mono	https://mangadex.org/title/18806/ane-naru-mono	R	555527235.998861
z03mangahere	Ansatsu Kyoushitsu	http://www.mangahere.cc/manga/ansatsu_kyoushitsu/	Y	446705539.199058
z03mangahere	Ao Haru Ride	http://www.mangahere.cc/manga/ao_haru_ride/	Y	446705539.199091
z03mangahere	Ao no Exorcist	http://www.mangahere.com/manga/ao_no_exorcist/	N	464207612.609163
z06kissmanga	Ao no Exorcist	https://kissmanga.com/Manga/Ao-no-Exorcist	R	556685437.371914
z13mangadex	Ao no Exorcist	https://mangadex.org/manga/283/ao-no-exorcist	N	555527291.377419
z03mangahere	Ao no Flag	http://www.mangahere.cc/manga/ao_no_flag/	N	555527320.385534
z13mangadex	Ao no Flag	https://mangadex.org/title/21565/ao-no-flag	R	556661022.099745
z03mangahere	Aoki Hagane No Arpeggio	http://www.mangahere.co/manga/aoki_hagane_no_arpeggio/	N	513615253.032259
z03mangahere	Aphorism	http://www.mangahere.com/manga/aphorism/	N	410192483.902997
z03mangahere	Apocalypse no Toride	http://www.mangahere.cc/manga/apocalypse_no_toride/	Y	446705539.199435
z03mangahere	Arachnid	http://www.mangahere.com/manga/arachnid/	N	464269599.422065
z03mangahere	Arakawa Under the Bridge	http://www.mangahere.cc/manga/arakawa_under_the_bridge/	Y	476640236.959211
z03mangahere	Are: After Boyfriend	http://www.mangahere.cc/manga/are_after_boyfriend/	Y	448607784.173082
z03mangahere	Area D - Inou Ryouiki	http://www.mangahere.cc/manga/area_d_inou_ryouiki/	Y	446705539.199457
z03mangahere	Area no Kishi	http://www.mangahere.cc/manga/area_no_kishi/	N	555527381.615671
z13mangadex	Area no Kishi	https://mangadex.org/title/606/area-no-kishi	Y	558626359.232817
z03mangahere	Arifureta Shokugyou de Sekai Saikyou	http://www.mangahere.cc/manga/arifureta_shokugyou_de_sekai_saikyou/	N	555527538.272234
z13mangadex	Arifureta Shokugyou de Sekai Saikyou	https://mangadex.org/title/18091/arifureta-shokugyou-de-sekai-saikyou	R	555527526.504377
z09mangatown	Arte	http://m.mangatown.com/manga/arte/	N	565200445.358800
z13mangadex	Arte	https://mangadex.org/title/17189/arte	R	565028809.058233
z03mangahere	Asami-sensei no Himitsu	http://www.mangahere.cc/manga/asami_sensei_no_himitsu/	N	555527571.221347
z13mangadex	Asami-sensei no Himitsu	https://mangadex.org/title/14301/asami-sensei-no-himitsu	R	555527565.178048
z13mangadex	Ashitaba-san Chi no Muko Kurashi	https://mangadex.org/title/16279/ashitaba-san-chi-no-muko-kurashi	N	563924974.420293
z13mangadex	Asoko de Hataraku Musubu-san	https://mangadex.org/title/28409/asoko-de-hataraku-musubu-san	R	555262225.051995
z03mangahere	Atashi Kisushita	http://www.mangahere.cc/manga/atashi_kisushita/	N	555527610.874558
z03mangahere	Atashi no Banbi	http://www.mangahere.cc/manga/atashi_no_banbi/	Y	446705539.199477
z13mangadex	Atashi, Kiss Shita.	https://mangadex.org/title/14982/atashi-kiss-shita	Y	555527623.474714
z03mangahere	Avatar: The Last Airbender - The Lost Adventures	http://www.mangahere.cc/manga/avatar_the_last_airbender_the_lost_adventures/	Y	479422290.490417
z03mangahere	Avatar: The Last Airbender - The Promise	http://www.mangahere.cc/manga/avatar_the_last_airbender_the_promise/	Y	470903228.334345
z03mangahere	Avatar: The Last Airbender – The Search	http://www.mangahere.cc/manga/avatar_the_last_airbender_the_search/	R	528657534.403893
z03mangahere	Baby Steps	http://www.mangahere.cc/manga/baby_steps/	N	555527761.277413
z13mangadex	Baby Steps	https://mangadex.org/title/42/baby-steps	Y	555527790.073647
z03mangahere	Baby, Kokoro no Mama ni!	http://www.mangahere.cc/manga/baby_kokoro_no_mama_ni/	N	555514270.379169
z13mangadex	Baby, Kokoro no Mama ni!	https://mangadex.org/title/11412/baby-kokoro-no-mama-ni	R	555514263.405289
z13mangadex	Back Street Girls	https://mangadex.org/title/19435/back-street-girls	R	556684828.686383
z09mangatown	Back Street Girls - Washira Idol Hajimemashita.	http://m.mangatown.com/manga/back_street_girls_washira_idol_hajimemashita	N	555527817.741328
z09mangatown	Baketeriya	http://m.mangatown.com/manga/baketeriya	N	540962448.141485
z13mangadex	Baki Dou	https://mangadex.org/title/11920/baki-dou	N	557105973.547098
z03mangahere	Bakuman	http://www.mangahere.cc/manga/bakuman/	Y	446705539.199496
z03mangahere	Ballroom e Youkoso	http://www.mangahere.cc/manga/ballroom_e_youkoso/	N	555527854.710256
z13mangadex	Ballroom e Youkoso	https://mangadex.org/title/10271/ballroom-e-youkoso	R	555527843.263809
z03mangahere	Barakamon	http://www.mangahere.cc/manga/barakamon/	R	528657570.584532
z13mangadex	Barakamon	https://mangadex.org/manga/484/barakamon	N	555527909.000872
z03mangahere	Beelzebub	http://www.mangahere.cc/manga/beelzebub/	Y	446705539.199515
z03mangahere	Beelzebub Bangai Hen	http://www.mangahere.cc/manga/beelzebub_bangai_hen/	Y	446705539.199526
z03mangahere	Berserk	http://www.mangahere.cc/manga/berserk/	N	555528032.678319
z13mangadex	Berserk	https://mangadex.org/title/607/berserk	R	555527982.618338
z03mangahere	Bijin Onna Joushi Takizawa-san	http://www.mangahere.cc/manga/bijin_onna_joushi_takizawa_san/	N	555047902.524167
z13mangadex	Bijin Onna Joushi Takizawa-san	https://mangadex.org/title/19985/bijin-onna-joushi-takizawa-san	R	556661180.597446
z03mangahere	Billionaire Girl	http://www.mangahere.cc/manga/billionaire_girl/	Y	446705539.199535
z03mangahere	Binbougami ga!	http://www.mangahere.com/manga/binbougami_ga/	N	393902447.829608
z03mangahere	Biorg Trinity	http://www.mangahere.cc/manga/biorg_trinity/	N	555528175.958721
z13mangadex	Biorg Trinity	https://mangadex.org/title/7747/biorg-trinity	Y	555947666.625000
z03mangahere	Birdmen	http://www.mangahere.cc/manga/birdmen/	N	555528230.126569
z13mangadex	Birdmen	https://mangadex.org/title/9679/birdmen	R	555528215.789380
z03mangahere	Black Bullet	http://www.mangahere.cc/manga/black_bullet/	Y	446705539.199565
mangafox	Black Clover	http://mangafox.me/manga/black_clover/	N	466180205.253047
z03mangahere	Black Clover	http://www.mangahere.cc/manga/black_clover/	N	555528354.183403
z13mangadex	Black Clover	https://mangadex.org/title/15016/black-clover	R	556662009.493232
z03mangahere	Black Torch	http://www.mangahere.cc/manga/black_torch/	R	534751180.070417
mangafox	Bleach	http://mangafox.me/manga/bleach/	N	464207678.847940
z06kissmanga	Bleach	http://kissmanga.com/Manga/Bleach	N	501102756.226760
z09mangatown	Bleach	http://m.mangatown.com/manga/bleach	Y	501102790.457206
z03mangahere	Blood Lad	http://www.mangahere.cc/manga/blood_lad/	N	555528451.743195
z13mangadex	Blood Lad	https://mangadex.org/title/318/blood-lad	Y	555528454.626012
z13mangadex	Blue Hearts	https://mangadex.org/title/31848/blue-hearts	R	564337280.330966
z03mangahere	Bocchi na Bokura no Renai Jijou	http://www.mangahere.cc/manga/bocchi_na_bokura_no_renai_jijou/	Y	446705539.199594
z03mangahere	Boku dake ga Inai Machi	http://www.mangahere.cc/manga/boku_dake_ga_inai_machi/	Y	446705539.199603
z03mangahere	Boku dake ga Inai Machi Gaiden	http://www.mangahere.cc/manga/boku_dake_ga_inai_machi_gaiden/	Y	487659381.961637
z09mangatown	Boku Dake Shitteru Ichinomiya-san	http://m.mangatown.com/manga/boku_dake_shitteru_ichinomiya_san	Y	548222268.796117
z03mangahere	Boku Girl	http://www.mangahere.cc/manga/boku_girl/	Y	462505031.270314
z03mangahere	Boku ni Koisuru Mechanical	http://www.mangahere.cc/manga/boku_ni_koisuru_mechanical/	Y	446705539.199613
z03mangahere	Boku no Hero Academia	http://www.mangahere.cc/manga/boku_no_hero_academia/	N	536225592.429759
z06kissmanga	Boku no Hero Academia	https://kissmanga.com/Manga/Boku-no-Hero-Academia	R	556662076.053933
z13mangadex	Boku no Hero Academia	https://mangadex.org/manga/12714/boku-no-hero-academia	N	555526079.678803
z13mangadex	Boku no Ie ni Oide	https://mangadex.org/title/7476/boku-no-ie-ni-oide	Y	555528560.042946
z03mangahere	Boku no Kanojo ga Majime Sugiru Shojo Bitch na Ken	http://www.mangahere.cc/manga/boku_no_kanojo_ga_majime_sugiru_shojo_bitch_na_ken/	N	555528513.160131
z13mangadex	Boku no Kanojo ga Majime Sugiru Shojo Bitch na Ken	https://mangadex.org/title/18577/boku-no-kanojo-ga-majime-sugiru-shojo-bitch-na-ken	R	555528500.549138
z13mangadex	Boku no Kanojo wa Saikoudesu!	https://mangadex.org/title/24121/boku-no-kanojo-wa-saikoudesu	R	562270587.157868
z03mangahere	Boku no Kotori-san	http://www.mangahere.cc/manga/boku_no_kotori_san/	Y	446705539.199752
z03mangahere	Boku no Pet ni Narinasai	http://www.mangahere.cc/manga/boku_no_pet_ni_narinasai/	Y	454513324.771781
z03mangahere	Boku no Uchi ni Oide	http://www.mangahere.cc/manga/boku_no_uchi_ni_oide/	N	555528569.929373
z03mangahere	Boku To Kanojo No Renai Mokuroku	http://www.mangahere.co/manga/boku_to_kanojo_no_renai_mokuroku/	N	513016093.237825
z03mangahere	Boku to Kimi no Taisetsu na Hanashi	http://www.mangahere.cc/manga/boku_to_kimi_no_taisetsu_na_hanashi/	R	528658096.190658
z13mangadex	Boku to Kimi no Taisetsu na Hanashi	https://mangadex.org/manga/16177/boku-to-kimi-no-taisetsu-na-hanashi	N	555528657.585592
z03mangahere	Boku To Majo No Jikan	http://www.mangahere.cc/manga/boku_to_majo_no_jikan/	R	528658101.656133
z13mangadex	Boku to Majo no Jikan	https://mangadex.org/manga/1693/boku-to-majo-no-jikan	N	555528698.199428
z09mangatown	Boku to Rune to Aoarashi	http://m.mangatown.com/manga/boku_to_rune_to_aoarashi	N	542219266.607880
z03mangahere	Boku wa Hajikko ga Suki	http://www.mangahere.co/manga/boku_wa_hajikko_ga_suki/	N	528307261.949158
z03mangahere	Boku wa Kisu de Uso wo Tsuku	http://www.mangahere.cc/manga/boku_wa_kisu_de_uso_wo_tsuku/	Y	447822919.450381
z03mangahere	Boku wa Mari no Naka	http://www.mangahere.cc/manga/boku_wa_mari_no_naka/	Y	446705539.200041
z03mangahere	Boku wa Tomodachi ga Sukunai	http://www.mangahere.cc/manga/boku_wa_tomodachi_ga_sukunai/	R	528658118.608349
z13mangadex	Boku wa Tomodachi ga Sukunai	https://mangadex.org/manga/341/boku-wa-tomodachi-ga-sukunai	N	555528744.969751
z09mangatown	Bokura no Fushidara	http://m.mangatown.com/manga/bokura_no_fushidara	Y	541005452.824336
z03mangahere	Bokura No Koi Wa Shi Ni Itaru Yamai No You De	http://www.mangahere.co/manga/bokura_no_koi_wa_shi_ni_itaru_yamai_no_you_de/	N	525363860.472803
z03mangahere	Bokura wa Itsumo	http://www.mangahere.com/manga/bokura_wa_itsumo/	N	464269690.312928
z01mangaeden	Bokura wa Minna Kawaisou	http://www.mangaeden.com/en/en-manga/bokura-wa-minna-kawaisou/	N	541098628.189571
z03mangahere	Bokura wa Minna Kawaisou	http://www.mangahere.cc/manga/bokura_wa_minna_kawaisou/	Y	566228150.128181
z03mangahere	Bokutachi wa Benkyou ga Dekinai	http://www.mangahere.cc/manga/bokutachi_wa_benkyou_ga_dekinai/	R	558214210.164219
z13mangadex	Bokutachi wa Benkyou ga Dekinai	https://mangadex.org/title/20774/bokutachi-wa-benkyou-ga-dekinai	R	557533011.040082
z03mangahere	Bokutachi wa Shitte Shimatta	http://www.mangahere.co/manga/bokutachi_wa_shitte_shimatta/	N	443331741.737359
z03mangahere	Bonnouji	http://www.mangahere.cc/manga/bonnouji/	Y	525108841.833238
z03mangahere	Boruto: Naruto Next Generations	http://www.mangahere.cc/manga/boruto_naruto_next_generations/	N	538327012.066646
z09mangatown	Boruto: Naruto Next Generations	http://m.mangatown.com/manga/boruto_naruto_next_generations	N	555528851.606217
z13mangadex	Boruto: Naruto Next Generations	https://mangadex.org/title/23105/boruto-naruto-next-generations	R	555528837.466634
z03mangahere	Boruto: Road to "B"	http://www.mangahere.cc/manga/boruto_road_to_b/	Y	459963291.336426
z03mangahere	Boys on the Run	http://www.mangahere.cc/manga/boys_on_the_run/	Y	539325960.179719
z13mangadex	Buddha Cafe	https://mangadex.org/manga/23812/buddha-cafe	N	555341856.198330
z13mangadex	Bungo Stray Dogs	https://mangadex.org/title/11314/bungo-stray-dogs	R	555528875.734477
z03mangahere	Bungou Stray Dogs	http://www.mangahere.cc/manga/bungou_stray_dogs/	N	555528887.390939
z03mangahere	Busou Shoujo Machiavellianism	http://www.mangahere.cc/manga/busou_shoujo_machiavellianism/	N	555528926.961853
z13mangadex	Busou Shoujo Machiavellism	https://mangadex.org/title/14472/busou-shoujo-machiavellism	R	555528914.871134
z03mangahere	Buster Keel!	http://www.mangahere.com/manga/buster_keel/	N	428910055.057239
z13mangadex	Buta Koushaku ni Tensei Shitakara, Kondo wa Kimi ni Suki to Iitai	https://mangadex.org/title/24206/buta-koushaku-ni-tensei-shitakara-kondo-wa-kimi-ni-suki-to-iitai	R	555522213.023516
z03mangahere	Buyuden	http://www.mangahere.cc/manga/buyuden/	Y	446705539.200093
z03mangahere	Cafe Velomano	http://www.mangahere.cc/manga/cafe_velomano/	N	555528967.082755
z13mangadex	Café Velomano	https://mangadex.org/title/10056/caf-velomano	R	555528956.022381
z03mangahere	Cage of Eden	http://www.mangahere.cc/manga/cage_of_eden/	Y	446705539.200103
z13mangadex	Can I Accept Your Proposal From All Those Years Ago	https://mangadex.org/title/30819/can-i-accept-your-proposal-from-all-those-years-ago	N	563213621.936401
z03mangahere	Can't See Can't Hear But Love	http://www.mangahere.cc/manga/can_t_see_can_t_hear_but_love/	Y	446705539.200113
z03mangahere	Candy Floss	http://www.mangahere.cc/manga/candy_floss/	N	555529000.786843
z13mangadex	Candy Floss	https://mangadex.org/title/19518/candy-floss	R	555528985.888551
z03mangahere	Canon no Ato ni	http://www.mangahere.cc/manga/canon_no_ato_ni/	Y	462251472.341327
z03mangahere	Cerberus	http://www.mangahere.cc/manga/cerberus/	Y	446705539.200123
z03mangahere	Chasing The Sun	http://www.mangahere.cc/manga/chasing_the_sun/	R	556685543.041160
z03mangahere	Chi no Wadachi	http://www.mangahere.cc/manga/chi_no_wadachi/	R	556685226.854629
z13mangadex	Chi no Wadachi	https://mangadex.org/manga/20879/chi-no-wadachi	N	555529045.286032
z09mangatown	Chichi Chichi	http://m.mangatown.com/manga/chichi_chichi	N	555529090.668657
z13mangadex	Chichi Chichi	https://mangadex.org/title/18331/chichi-chichi	R	556685160.764205
z03mangahere	Chichimusume ni narimashita (kari)	http://www.mangahere.cc/manga/chichimusume_ni_narimashita_kari/	R	528658165.308751
z03mangahere	Chihayafuru	http://www.mangahere.cc/manga/chihayafuru/	N	555622799.851544
z13mangadex	Chihayafuru	https://mangadex.org/title/1063/chihayafuru	R	555622808.322441
z03mangahere	Chihou Kishi Hans no Junan	http://www.mangahere.co/manga/chihou_kishi_hans_no_junan/	N	513615256.600610
z03mangahere	Chikotan, Kowareru	http://www.mangahere.cc/manga/chikotan_kowareru/	N	555529209.985112
z13mangadex	Chikotan, Kowareru	https://mangadex.org/title/16046/chikotan-kowareru	R	555529191.809312
z03mangahere	Chikyuu no Owari wa Koi no Hajimari	http://www.mangahere.cc/manga/chikyuu_no_owari_wa_koi_no_hajimari/	R	528658183.211175
z13mangadex	Chikyuu no Owari wa Koi no Hajimari	https://mangadex.org/manga/17475/chikyuu-no-owari-wa-koi-no-hajimari	N	555603715.975818
z13mangadex	Chitchai Senpai ga Kawaisugiru	https://mangadex.org/title/32012/chitchai-senpai-ga-kawaisugiru	R	565028112.603278
z03mangahere	Choegang Geunyeo	http://www.mangahere.cc/manga/choegang_geunyeo/	R	528658187.838033
z03mangahere	Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!	http://www.mangahere.cc/manga/choujin_koukousei_tachi_wa_isekai_demo_yoyuu_de_ikinuku_you_desu/	N	556729734.177222
z13mangadex	Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!	https://mangadex.org/title/20393/choujin-koukousei-tachi-wa-isekai-demo-yoyuu-de-ikinuku-you-desu	R	555603816.059747
z13mangadex	Chuunibyou Demo Koi ga Shitai! - Kono Ato Rikka-chan ga Hidoi Me ni! (Doujinshi)	https://mangadex.org/title/9008/chuunibyou-demo-koi-ga-shitai-kono-ato-rikka-chan-ga-hidoi-me-ni-doujinshi	Y	563141395.395774
z03mangahere	Chuusotsu Roudousha kara Hajimeru Koukou Seikatsu Roudousha	11	N	555593618.975126
z13mangadex	Chuusotsu Worker kara Hajimeru Koukou Seikatsu	https://mangadex.org/manga/18398/chuusotsu-worker-kara-hajimeru-koukou-seikatsu	N	555603858.290444
z13mangadex	Cigarette and Cherry	https://mangadex.org/title/23181/cigarette-and-cherry	R	567842942.501097
z03mangahere	City	http://www.mangahere.cc/manga/city/	N	555603891.317736
z13mangadex	CITY	https://mangadex.org/title/19886/city	R	555603878.302081
z13mangadex	Classmate (♀) to Meikyuu no Futekisetsu na Kouryakuhou	https://mangadex.org/title/3819/classmate-to-meikyuu-no-futekisetsu-na-kouryakuhou	R	555950067.370981
z13mangadex	Cohabitation with My Fiancée	https://mangadex.org/title/22253/cohabitation-with-my-fianc-e	R	558238956.211308
z03mangahere	Comic Studio	http://www.mangahere.cc/manga/comic_studio/	Y	446705539.200142
z03mangahere	Crayon Days	http://www.mangahere.com/manga/crayon_days/	N	464269747.517791
z03mangahere	Crepuscule (Yamchi)	http://www.mangahere.com/manga/crepuscule_yamchi/	N	464269756.868793
z09mangatown	Cross account	http://m.mangatown.com/manga/cross_account	Y	556685992.147056
z03mangahere	Cross Manage	http://www.mangahere.cc/manga/cross_manage/	N	555603925.777631
z13mangadex	Cross Manage	https://mangadex.org/title/6256/cross-manage	Y	556729796.010490
z03mangahere	D-Frag	http://www.mangahere.cc/manga/d_frag/	N	555604105.559472
z13mangadex	D-Frag!	https://mangadex.org/title/444/d-frag	R	556685220.067292
z03mangahere	Dagashi Kashi	http://www.mangahere.cc/manga/dagashi_kashi/	N	540492393.613911
z09mangatown	Dagashi Kashi	http://m.mangatown.com/manga/dagashi_kashi	N	555604139.727299
z13mangadex	Dagashi Kashi	https://mangadex.org/title/13318/dagashi-kashi	Y	556729822.362646
z03mangahere	Daiya no A - Act II	http://www.mangahere.cc/manga/daiya_no_a_act_ii/	A	528653617.502132
z03mangahere	Dame na Watashi ni Koishite Kudasai	http://www.mangahere.cc/manga/dame_na_watashi_ni_koishite_kudasai/	N	555604175.279456
z13mangadex	Dame na Watashi ni Koishite Kudasai	https://mangadex.org/title/9762/dame-na-watashi-ni-koishite-kudasai	Y	556729828.211647
z06kissmanga	Danberu nan kiro moteru?	http://kissmanga.com/Manga/Danberu-nan-kiro-moteru	N	555525584.586736
z09mangatown	Danberu nan kiro moteru?	http://www.mangatown.com/manga/danberu_nan_kiro_moteru	N	545339155.487937
z13mangadex	Danberu nan kiro moteru?	https://mangadex.org/title/19600/danberu-nan-kiro-moteru	R	556662216.793516
z03mangahere	Danna ga Nani o Itte Iru ka Wakaranai Ken	http://www.mangahere.cc/manga/danna_ga_nani_o_itte_iru_ka_wakaranai_ken/	N	555525611.708643
z13mangadex	Danna ga Nani o Itte Iru ka Wakaranai Ken	https://mangadex.org/title/12222/danna-ga-nani-o-itte-iru-ka-wakaranai-ken	Y	556729851.529257
z03mangahere	Dansan Joshi	http://www.mangahere.cc/manga/dansan_joshi/	N	555604216.064495
z13mangadex	Dansan Joshi	https://mangadex.org/title/17251/dansan-joshi	Y	555604211.280361
z13mangadex	Daremo Shiranai Tou no Aru Machi	https://mangadex.org/title/13847/daremo-shiranai-tou-no-aru-machi	Y	558985346.262981
z03mangahere	Dark Air	http://www.mangahere.com/manga/dark_air/	N	432620947.166444
z09mangatown	Darwin's Game	http://m.mangatown.com/manga/darwin_s_game	A	555004845.110104
z03mangahere	Datenshi Gakuen Debipara	http://www.mangahere.com/manga/datenshi_gakuen_debipara/	N	410507624.583322
z03mangahere	Days	http://www.mangahere.cc/manga/days/	N	555604268.550061
z13mangadex	Days	https://mangadex.org/title/11710/days	R	555604240.187674
z03mangahere	Dead Dead Demon's Dededededestruction	http://www.mangahere.cc/manga/dead_dead_demon_s_dededededestruction/	N	555604308.067546
z13mangadex	Dead Dead Demon's Dededededestruction	https://mangadex.org/title/11881/dead-dead-demon-s-dededededestruction	R	555604296.739391
z03mangahere	Dead Tube	http://www.mangahere.cc/manga/dead_tube/	N	555604339.801004
z13mangadex	DEAD Tube	https://mangadex.org/title/13525/dead-tube	R	555604328.199783
z03mangahere	Deadman Wonderland	http://www.mangahere.cc/manga/deadman_wonderland/	Y	446705539.200203
z13mangadex	Dear Future You	https://mangadex.org/title/29789/dear-future-you	N	556417801.912407
z03mangahere	Dear, Only You Don't Know!	http://www.mangahere.cc/manga/dear_only_you_don_t_know/	N	542640013.981494
z09mangatown	Dear, Only You Don't Know!	http://m.mangatown.com/manga/dear_only_you_don_t_know	R	542640018.312009
z13mangadex	Dear, Only You Don't Know!	https://mangadex.org/manga/4263/dear-only-you-don-t-know	N	555604370.642940
z03mangahere	Debusen	http://www.mangahere.co/manga/debusen/	N	499625788.681843
z13mangadex	Demi-chan wa Kataritai	https://mangadex.org/title/17258/demi-chan-wa-kataritai	R	555527038.711687
z03mangahere	Denkigai no Honya-san	http://www.mangahere.cc/manga/denkigai_no_honya_san/	N	555604420.923090
