3	568600876.721643
z13mangadex	Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!	148	568390493.874373	Y	568390493.874373	https://mangadex.org/title/1054/watashi-ga-motenai-no-wa-dou-kangaetemo-omaera-ga-warui
z13mangadex	Hatsukoi Zombie	142	568390285.170526	Y	568390285.170526	https://mangadex.org/title/16551/hatsukoi-zombie
z13mangadex	7 Jikanme no Note	21	568390159.594554	Y	568390159.594554	https://mangadex.org/title/14162/7-jikanme-no-note
z13mangadex	Bungo Stray Dogs	69	568358224.491096	Y	568358224.491096	https://mangadex.org/title/11314/bungo-stray-dogs
z13mangadex	Rikudou	85	568358164.549395	Y	568358164.549395	https://mangadex.org/title/12894/rikudou
z13mangadex	Sayounara Ryuusei, Konnichiwa Jinsei	19	568357923.128208	Y	568357923.128208	https://mangadex.org/title/18991/sayounara-ryuusei-konnichiwa-jinsei
z13mangadex	Black Clover	187	568357886.899677	Y	568357886.899677	https://mangadex.org/title/15016/black-clover
z13mangadex	A Story About Treating a Female Knight, Who Has Never Been Treated as a Woman, as a Woman	42	568357270.732342	Y	568357270.732342	https://mangadex.org/title/24249/a-story-about-treating-a-female-knight-who-has-never-been-treated-as-a-woman-as-a-woman
z09mangatown	Hinomaru Zumou	219	568343843.817015	Y	568343843.817015	http://m.mangatown.com/manga/hinomaru_zumou/
z13mangadex	Jahy-sama wa Kujikenai!	25	568336817.788704	Y	568336817.788704	https://mangadex.org/title/22369/jahy-sama-wa-kujikenai
z13mangadex	The Promised Neverland	117	568336764.051906	Y	568336764.051906	https://mangadex.org/title/19531/the-promised-neverland
z03mangahere	Re:Zero Kara Hajimeru Isekai Seikatsu - Dainishou - Yashiki no Shuukan Hen	20.6	568335374.080465	Y	568335374.080465	http://www.mangahere.cc/manga/re_zero_kara_hajimeru_isekai_seikatsu_dainishou_yashiki_no_shuukan_hen/
z13mangadex	Hinamatsuri	83	568335144.433306	Y	568335144.433306	https://mangadex.org/title/7950/hinamatsuri
z13mangadex	Toshishita no Otokonoko	13	568335073.226591	Y	568335073.226591	https://mangadex.org/title/15785/toshishita-no-otokonoko
z13mangadex	Senpai ga Uzai Kouhai no Hanashi	57	568334970.376232	Y	568334970.376232	https://mangadex.org/title/23825/senpai-ga-uzai-kouhai-no-hanashi
z13mangadex	Oogami-san, Dadamore Desu	11.5	568334946.930792	Y	568334946.930792	https://mangadex.org/title/26883/oogami-san-dadamore-desu
z13mangadex	Baby, Kokoro no Mama ni!	22	568334520.633469	Y	568334520.633469	https://mangadex.org/title/11412/baby-kokoro-no-mama-ni
z13mangadex	Gal Gohan	41	568334369.805701	Y	568334369.805701	https://mangadex.org/title/20548/gal-gohan
z13mangadex	I Love Yu!	18	568306184.919077	Y	568306184.919077	https://mangadex.org/title/18123/i-love-yu
z13mangadex	Bokutachi wa Benkyou ga Dekinai	93	568305190.087157	Y	568305190.087157	https://mangadex.org/title/20774/bokutachi-wa-benkyou-ga-dekinai
z03mangahere	Bokutachi wa Benkyou ga Dekinai	94	568266085.384082	Y	568266085.384082	http://www.mangahere.cc/manga/bokutachi_wa_benkyou_ga_dekinai/
z13mangadex	Mado kara Madoka-chan	9	568247622.142878	Y	568247622.142878	https://mangadex.org/title/31227/mado-kara-madoka-chan
z13mangadex	Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen	132	568247376.320286	Y	568247376.320286	https://mangadex.org/title/17274/kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen
z13mangadex	High Risk Mission Therapy	54	568240552.470351	Y	568240552.470351	https://mangadex.org/title/27498/high-risk-mission-therapy
z13mangadex	Karakai Jouzu no Takagi-san	94	568224181.561170	Y	568224181.561170	https://mangadex.org/title/13108/karakai-jouzu-no-takagi-san
z13mangadex	Mr. Monster	6	568223849.686485	Y	568223849.686485	https://mangadex.org/title/26567/mr-monster
z13mangadex	The Duke of Death and His Black Maid	65	568219899.505740	Y	568219899.505740	https://mangadex.org/title/22422/the-duke-of-death-and-his-black-maid
z13mangadex	Tamen De Gushi	183	568219480.380643	Y	568219480.380643	https://mangadex.org/title/13939/tamen-de-gushi
z13mangadex	Parallel Paradise	66	568184258.343148	Y	568184258.343148	https://mangadex.org/title/21040/parallel-paradise
z13mangadex	Back Street Girls	56	568183164.970329	Y	568183164.970329	https://mangadex.org/title/19435/back-street-girls
z13mangadex	Rokudou no Onna-tachi	121	568181787.924066	Y	568181787.924066	https://mangadex.org/title/20316/rokudou-no-onna-tachi
z13mangadex	Senpai Kara Me ga Hanasenai To Aru Kaishain no Nichijou	6.5	568181769.470190	Y	568181769.470190	https://mangadex.org/title/27920/senpai-kara-me-ga-hanasenai-to-aru-kaishain-no-nichijou
z09mangatown	Dear, Only You Don't Know!	92	568162749.769754	Y	568162749.769754	http://m.mangatown.com/manga/dear_only_you_don_t_know
z09mangatown	Super Secret	141	568162246.460382	Y	568162246.460382	http://m.mangatown.com/manga/super_secret
z03mangahere	Joshi Kausei	82	568162210.348008	Y	568162210.348008	http://www.mangahere.cc/manga/joshi_kausei/
z13mangadex	Rengoku no Karma	22	568161362.837702	Y	568161362.837702	https://mangadex.org/title/14787/rengoku-no-karma
z13mangadex	Ojisama to Neko	15.1	568161185.486878	Y	568161185.486878	https://mangadex.org/title/23499/ojisama-to-neko
z13mangadex	Monster Musume no Iru Nichijou	61.1	568160895.233585	Y	568160895.233585	https://mangadex.org/title/4280/monster-musume-no-iru-nichijou
z13mangadex	Sensei no Shiroi Uso	42	568095638.845368	Y	568095638.845368	https://mangadex.org/title/23828/sensei-no-shiroi-uso
z13mangadex	If You're Gonna Dress Up, Do It Like This	38	568084862.954603	Y	568084862.954603	https://mangadex.org/title/21162/if-you-re-gonna-dress-up-do-it-like-this
z13mangadex	Nisekoi	229.5	568061793.315412	Y	568061793.315412	https://mangadex.org/title/951/nisekoi
z13mangadex	Enen no Shouboutai	154	568058551.493613	Y	568058551.493613	https://mangadex.org/title/16411/enen-no-shouboutai
z13mangadex	Yaoguai Mingdan	410	568017180.279247	Y	568017180.279247	https://mangadex.org/title/14159/yaoguai-mingdan
z13mangadex	Omaera Zenin Mendokusai!	40.5	568008664.914405	Y	568008664.914405	https://mangadex.org/title/11067/omaera-zenin-mendokusai
z13mangadex	Ijiranaide, Nagatoro-san	29	567992465.142416	Y	567992465.142416	https://mangadex.org/title/22631/ijiranaide-nagatoro-san
z13mangadex	1/11	18	567992159.801254	Y	567992159.801254	https://mangadex.org/title/3547/1-11
z13mangadex	Amano Megumi wa Suki Darake!	143	567992046.370029	Y	567992046.370029	https://mangadex.org/title/18221/amano-megumi-wa-suki-darake
z13mangadex	Sukinako ga Megane wo Wasureta	4	567991407.531169	Y	567991407.531169	https://mangadex.org/title/32648/sukinako-ga-megane-wo-wasureta
z13mangadex	Dagashi Kashi	135	567991299.812576	Y	567991299.812576	https://mangadex.org/title/13318/dagashi-kashi
z13mangadex	Senryuu Shoujo	61	567991186.697343	Y	567991186.697343	https://mangadex.org/title/22482/senryuu-shoujo
z09mangatown	Haikyu!!	333	567991113.937381	Y	567991113.937381	http://m.mangatown.com/manga/haikyu
z03mangahere	Oh! Lord Jesus	118	567961074.433225	Y	567961074.433225	http://www.mangahere.cc/manga/oh_lord_jesus/
z13mangadex	Witch Craft Works	74	567959708.383819	Y	567959708.383819	https://mangadex.org/title/46/witch-craft-works
z09mangatown	Shokugeki no Soma	294	567958565.337138	Y	567958565.337138	http://m.mangatown.com/manga/shokugeki_no_soma
z13mangadex	Dame na Watashi ni Koishite Kudasai	40	567958296.912562	Y	567958296.912562	https://mangadex.org/title/9762/dame-na-watashi-ni-koishite-kudasai
z13mangadex	Cohabitation with My Fiancée	67	567948330.045962	Y	567948330.045962	https://mangadex.org/title/22253/cohabitation-with-my-fianc-e
z09mangatown	Dr. Stone	89	567920220.515058	Y	567920220.515058	http://m.mangatown.com/manga/dr_stone
z13mangadex	Kaifuku Jutsushi no Yarinaoshi	12.2	567910880.685792	Y	567910880.685792	https://mangadex.org/title/21758/kaifuku-jutsushi-no-yarinaoshi/chapters/
z06kissmanga	Boku no Hero Academia	212-2	567890443.505985	Y	567890443.505985	https://kissmanga.com/Manga/Boku-no-Hero-Academia
z10readmangatoday	One Piece	929	567870858.582552	Y	567870858.582552	https://www.readmng.com/one-piece1
z13mangadex	Cigarette and Cherry	13	567843743.934334	Y	567843743.934334	https://mangadex.org/title/23181/cigarette-and-cherry
z13mangadex	Blue Hearts	10	567821803.658024	Y	567821803.658024	https://mangadex.org/title/31848/blue-hearts
z13mangadex	The Private Report on My Lesbian Experience with Loneliness	5	567813925.494596	Y	567813925.494596	https://mangadex.org/title/19652
z09mangatown	Sabishisugite Lesbian Fuzoku Ni Ikimashita Report	6	567813897.448633	Y	567813897.448633	http://m.mangatown.com/manga/sabishisugite_lesbian_fuzoku_ni_ikimashita_report
z13mangadex	Mousou Telepathy	636	567812471.988404	Y	567812471.988404	https://mangadex.org/title/19915/mousou-telepathy
z13mangadex	Koi wa Ameagari no You ni	58	567811314.350820	Y	567811314.350820	https://mangadex.org/title/15991/koi-wa-ameagari-no-you-ni
z13mangadex	Jagaaaaaan	63	567801005.301478	Y	567801005.301478	https://mangadex.org/title/21048/jagaaaaaan
z13mangadex	Kanojo, Okarishimasu	0	567799932.239441	Y	567799932.239441	https://mangadex.org/title/22151/kanojo-okarishimasu
z13mangadex	Dead Dead Demon's Dededededestruction	58	567799541.018255	Y	567799541.018255	https://mangadex.org/title/11881/dead-dead-demon-s-dededededestruction
z13mangadex	Gal☆Cleaning!	8.99	567754817.570995	Y	567754817.570995	https://mangadex.org/title/26208/gal-cleaning
z13mangadex	Hokenshitsu no otaku onee-san wa Suki desu ka?	7	567749686.264162	Y	567749686.264162	https://mangadex.org/title/31058/hokenshitsu-no-otaku-onee-san-wa-suki-desu-ka
z09mangatown	The Gamer	255	567749404.659078	Y	567749404.659078	http://m.mangatown.com/manga/the_gamer
z13mangadex	Tanaka-kun wa Itsumo Kedaruge	101	567748382.819290	Y	567748382.819290	https://mangadex.org/title/10167/tanaka-kun-wa-itsumo-kedaruge
z13mangadex	Saotome Senshu, Hitakakusu	95	567748305.440196	Y	567748305.440196	https://mangadex.org/title/22078/saotome-senshu-hitakakusu
z13mangadex	The Hero and the Demon King's Romcom	9	567746663.552174	Y	567746663.552174	https://mangadex.org/title/30511
z03mangahere	Shiota-sensei to Amai-chan	14.5	567745813.593466	Y	567745813.593466	http://www.mangahere.cc/manga/shiota_sensei_to_amai_chan/
z13mangadex	Chichi Chichi	43	567745686.654355	Y	567745686.654355	https://mangadex.org/title/18331/chichi-chichi
z13mangadex	Uso Kano	10	567702163.136425	Y	567702163.136425	https://mangadex.org/title/8283/uso-kano
z13mangadex	Koi wa Hikari	13	567702076.756387	Y	567702076.756387	https://mangadex.org/title/16405/koi-wa-hikari
z13mangadex	Ouji ga Watashi wo Akiramenai!	16	567702021.728105	Y	567702021.728105	https://mangadex.org/title/14972/ouji-ga-watashi-wo-akiramenai
z13mangadex	Sousei no Onmyouji	59	567701342.775515	Y	567701342.775515	https://mangadex.org/title/10456/sousei-no-onmyouji
z13mangadex	Kannou Sensei	16	567701253.112813	Y	567701253.112813	https://mangadex.org/title/21768/kannou-sensei
z13mangadex	GATE - Jieitai Kanochi nite, Kaku Tatakaeri	80	567699095.050217	Y	567699095.050217	https://mangadex.org/title/5353/gate-jieitai-kanochi-nite-kaku-tatakaeri
z13mangadex	Adamasu no Majotachi	6	567698949.797719	Y	567698949.797719	https://mangadex.org/title/29236/adamasu-no-majotachi
z13mangadex	The Story of an Onee-San Who Wants to Keep a High School Boy.	61	567698903.425369	Y	567698903.425369	https://mangadex.org/title/25264/the-story-of-an-onee-san-who-wants-to-keep-a-high-school-boy
z13mangadex	5Toubun no Hanayome	67	567658599.904344	Y	567658599.904344	https://mangadex.org/title/20679/5toubun-no-hanayome
z13mangadex	Koi to Yobu Niwa Kimochi Warui	7	567658125.634258	Y	567658125.634258	https://mangadex.org/title/22542/koi-to-yobu-niwa-kimochi-warui
z13mangadex	If It’s for My Daughter, I’d Even Defeat a Demon Lord	24.5	567633884.464547	Y	567633884.464547	https://mangadex.org/title/19472/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord
z13mangadex	Fudatsuki no Kyoko-chan	37.5	567629912.093957	Y	567629912.093957	https://mangadex.org/title/12900/fudatsuki-no-kyoko-chan
z13mangadex	Konjiki no Word Master - Yuusha Yonin ni Makikomareta Unique Cheat	47	567623414.714027	Y	567623414.714027	https://mangadex.org/title/14153/konjiki-no-word-master-yuusha-yonin-ni-makikomareta-unique-cheat
z13mangadex	Youkai Shoujo - Monsuga	118	567614641.823578	Y	567614641.823578	https://mangadex.org/title/11767/youkai-shoujo-monsuga
z13mangadex	Jujutsu Kaisen	39	567612576.096274	Y	567612576.096274	https://mangadex.org/title/28004/jujutsu-kaisen
z13mangadex	Renai Flag Zero Joshi no Meisou	2	567582633.783747	Y	567582633.783747	https://mangadex.org/title/29380/renai-flag-zero-joshi-no-meisou
z13mangadex	Saikyou Mahoushi no Inton Keikaku	12	567582475.490982	Y	567582475.490982	https://mangadex.org/title/21970/saikyou-mahoushi-no-inton-keikaku
z13mangadex	Fairy Tail: 100 Years Quest	15	567580009.750278	Y	567580009.750278	https://mangadex.org/title/29270/fairy-tail-100-years-quest
z13mangadex	Wanting to Touch You	62	567564593.439811	Y	567564593.439811	https://mangadex.org/title/22138/wanting-to-touch-you
z13mangadex	The Ancient Magus' Bride	52	567564357.601263	Y	567564357.601263	https://mangadex.org/title/10801/the-ancient-magus-bride
z13mangadex	Wortenia Senki	20	567550171.971264	Y	567550171.971264	https://mangadex.org/title/21130/wortenia-senki
z13mangadex	Ane Naru Mono	22	567549509.308246	Y	567549509.308246	https://mangadex.org/title/18806/ane-naru-mono
z13mangadex	Bijin Onna Joushi Takizawa-san	59	567549421.850862	Y	567549421.850862	https://mangadex.org/title/19985/bijin-onna-joushi-takizawa-san
z13mangadex	Biorg Trinity	43	567540556.193065	Y	567540556.193065	https://mangadex.org/title/7747/biorg-trinity
z09mangatown	Happiness (OSHIMI Shuzo)	47	567528714.063507	Y	567528714.063507	http://m.mangatown.com/manga/happiness_oshimi_shuzo
z13mangadex	Komi-san wa Komyushou Desu.	166	567528615.319333	Y	567528615.319333	https://mangadex.org/title/16617/komi-san-wa-komyushou-desu
z13mangadex	Gokushufudou: The Way of the House Husband	20	567497140.258504	Y	567497140.258504	https://mangadex.org/title/23569/gokushufudou-the-way-of-the-house-husband
z13mangadex	Haru x Kiyo	22	567496355.212324	Y	567496355.212324	https://mangadex.org/title/9727/haru-x-kiyo
z13mangadex	Takarakuji de 40-oku Atattandakedo Isekai ni Ijuu Suru	19	567496234.911344	Y	567496234.911344	https://mangadex.org/title/20309/takarakuji-de-40-oku-atattandakedo-isekai-ni-ijuu-suru
z13mangadex	Tate no Yuusha no Nariagari	50	567496123.132060	Y	567496123.132060	https://mangadex.org/title/12672/tate-no-yuusha-no-nariagari
z03mangahere	Chi no Wadachi	41	567495929.770988	Y	567495929.770988	http://www.mangahere.cc/manga/chi_no_wadachi/
z13mangadex	Denkigai no Honya-san	63	567495743.759116	Y	567495743.759116	https://mangadex.org/title/7938/denkigai-no-honya-san
z13mangadex	Shingan no Yuusha	15	567475962.681524	Y	567475962.681524	https://mangadex.org/title/22372/shingan-no-yuusha
z13mangadex	Saike Mata Shite mo	83	567467437.801603	Y	567467437.801603	https://mangadex.org/title/12844/saike-mata-shite-mo
z13mangadex	DICE: The Cube that Changes Everything	266	567467317.748216	Y	567467317.748216	https://mangadex.org/title/9263/dice-the-cube-that-changes-everything
z13mangadex	KAKAO 79%	164	567440875.734972	Y	567440875.734972	https://mangadex.org/title/19012/kakao-79
z13mangadex	Karakai Jouzu no (Moto) Takagi-san	70	567438784.151907	Y	567438784.151907	https://mangadex.org/title/21843/karakai-jouzu-no-moto-takagi-san
z13mangadex	Okusama Wa Joshi Kousei	104	567438731.200815	Y	567438731.200815	https://mangadex.org/title/1900/okusama-wa-joshi-kousei
z13mangadex	Tonikaku Cawaii	40	567410239.731835	Y	567410239.731835	https://mangadex.org/title/23439/tonikaku-cawaii
z13mangadex	Fuufu Ijou, Koibito Miman.	3.5	567394706.161126	Y	567394706.161126	https://mangadex.org/title/31247/fuufu-ijou-koibito-miman
z13mangadex	Senpai×Kouhai	13	567357744.513831	Y	567357744.513831	https://mangadex.org/title/24153/senpai-kouhai
z13mangadex	Ore wo Suki Nano wa Omae Dake ka yo	17	567331820.949096	Y	567331820.949096	https://mangadex.org/title/21161/ore-wo-suki-nano-wa-omae-dake-ka-yo
z13mangadex	Handyman Saitou In Another World	7.5	567325323.732453	Y	567325323.732453	https://mangadex.org/title/31078/handyman-saitou-in-another-world
z13mangadex	Danberu nan kiro moteru?	50	567325185.134549	Y	567325185.134549	https://mangadex.org/title/19600/danberu-nan-kiro-moteru
z13mangadex	For Himeno-chan, Love Is (Still) Too Early	3	567322753.435719	Y	567322753.435719	https://mangadex.org/title/29728/for-himeno-chan-love-is-still-too-early
z13mangadex	Akagami no Shirayuki-hime	102	567284547.075304	Y	567284547.075304	https://mangadex.org/title/999/akagami-no-shirayuki-hime
z09mangatown	Dragon Ball Chou	43	567267881.063039	Y	567267881.063039	http://m.mangatown.com/manga/dragon_ball_chou
z13mangadex	Otonari Complex	32.5	567267828.521640	Y	567267828.521640	https://mangadex.org/title/16976/otonari-complex
z13mangadex	Boku no Kanojo wa Saikoudesu!	12	567267719.327300	Y	567267719.327300	https://mangadex.org/title/24121/boku-no-kanojo-wa-saikoudesu
z13mangadex	Koi no Kami-sama	3	567232749.254994	Y	567232749.254994	https://mangadex.org/title/1072/koi-no-kami-sama
z13mangadex	Eden's Zero	23	567232360.965225	Y	567232360.965225	https://mangadex.org/title/27341/eden-s-zero
z13mangadex	Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?	8	567201337.222454	Y	567201337.222454	https://mangadex.org/title/25495/maou-no-ore-ga-dorei-elf-wo-yome-ni-shitanda-ga-dou-medereba-ii
z13mangadex	JoJo's Bizarre Adventure Part 8 - JoJolion	82	567147254.933492	Y	567147254.933492	https://mangadex.org/title/4880/jojo-s-bizarre-adventure-part-8-jojolion
z13mangadex	Minamoto-kun Monogatari	262	567134123.759705	Y	567134123.759705	https://mangadex.org/title/1653/minamoto-kun-monogatari
z13mangadex	Kumika no Mikaku	24	567133931.102373	Y	567133931.102373	https://mangadex.org/title/20716/kumika-no-mikaku
z13mangadex	Sensei Wa Koi o Oshie Rarenai	9	567133839.522805	Y	567133839.522805	https://mangadex.org/title/32726/sensei-wa-koi-o-oshie-rarenai
z13mangadex	Game Yaru kara 100-en Kashite!	11	567107487.204608	Y	567107487.204608	https://mangadex.org/title/21978/game-yaru-kara-100-en-kashite
z03mangahere	Hoshikuzu Drop	6	567100074.682314	Y	567100074.682314	http://www.mangahere.cc/manga/hoshikuzu_drop/
z13mangadex	Misoshiru de Kanpai!	31	567096442.296863	Y	567096442.296863	https://mangadex.org/title/22281/misoshiru-de-kanpai
z13mangadex	Origin	77	567096375.487016	Y	567096375.487016	https://mangadex.org/title/19722/origin
z13mangadex	Tsuyokute New Saga	58	567093248.702612	Y	567093248.702612	https://mangadex.org/title/12329/tsuyokute-new-saga
z13mangadex	Marry Grave	42	567018787.719842	Y	567018787.719842	https://mangadex.org/title/22916/marry-grave
z13mangadex	Arte	28	567008219.341263	Y	567008219.341263	https://mangadex.org/title/17189/arte
z13mangadex	Mushoku Tensei: Jobless Reincarnation	49	566954414.519281	Y	566954414.519281	https://mangadex.org/title/12108/mushoku-tensei-jobless-reincarnation
z13mangadex	Isekai Death Game ni Tensou sarete Tsurai	11	566931792.086169	Y	566931792.086169	https://mangadex.org/title/23388/isekai-death-game-ni-tensou-sarete-tsurai
z01mangaeden	Uchuu Kyoudai	324	566888010.834659	Y	566888010.834659	http://www.mangaeden.com/en/en-manga/uchuu-kyoudai/
z13mangadex	Kitsune Spirit	24	566853957.456294	Y	566853957.456294	https://mangadex.org/title/28471/kitsune-spirit
z13mangadex	Henjyo - Hen na Jyoshi Kousei Amaguri Senko	1	566846633.300646	Y	566846633.300646	https://mangadex.org/title/15331/henjyo-hen-na-jyoshi-kousei-amaguri-senko
z13mangadex	Suki x Suki	23.5	566846512.787481	Y	566846512.787481	https://mangadex.org/title/18808/suki-x-suki
z13mangadex	Hare-kon.	149	566832321.435388	Y	566832321.435388	https://mangadex.org/title/13233/hare-kon
z13mangadex	Omaejan	0	566772126.395299	Y	566772126.395299	https://mangadex.org/title/32394/omaejan
z13mangadex	Ao no Flag	38	566758292.924922	Y	566758292.924922	https://mangadex.org/title/21565/ao-no-flag
z13mangadex	When Winter Comes to the Way Station	19.5	566758255.514960	Y	566758255.514960	https://mangadex.org/title/22767/when-winter-comes-to-the-way-station
z13mangadex	Watari-kun no ×× ga Houkai Sunzen	37	566750347.503662	Y	566750347.503662	https://mangadex.org/title/12850/watari-kun-no-ga-houkai-sunzen
z13mangadex	Koko wo Isekai to Suru!	1	566674978.664151	Y	566674978.664151	https://mangadex.org/title/32057/koko-wo-isekai-to-suru
z13mangadex	Elf-san wa Yaserarenai	23	566636259.007614	Y	566636259.007614	https://mangadex.org/title/20380/elf-san-wa-yaserarenai
z13mangadex	Kiss x Sis	128	566635941.377628	Y	566635941.377628	https://mangadex.org/title/522/kiss-x-sis
z13mangadex	Yonakano Reiji ni Haremu Wo!!	10	566578600.504313	Y	566578600.504313	https://mangadex.org/title/23661/yonakano-reiji-ni-haremu-wo
z13mangadex	Love Fighter Shuravan	14	566578512.842380	Y	566578512.842380	https://mangadex.org/title/31068/love-fighter-shuravan
z13mangadex	Mijuku na Futari de Gozaimasu ga	10.5	566578303.303400	Y	566578303.303400	https://mangadex.org/title/31205/mijuku-na-futari-de-gozaimasu-ga
z09mangatown	UQ Holder!	155	566566576.575365	Y	566566576.575365	http://m.mangatown.com/manga/uq_holder
z13mangadex	Yugami-kun ni wa Tomodachi ga Inai	29	566541701.197809	Y	566541701.197809	https://mangadex.org/title/12088/yugami-kun-ni-wa-tomodachi-ga-inai
z13mangadex	Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!	36	566504768.878965	Y	566504768.878965	https://mangadex.org/title/20393/choujin-koukousei-tachi-wa-isekai-demo-yoyuu-de-ikinuku-you-desu
z13mangadex	Ojojojo	55	566501650.054355	Y	566501650.054355	https://mangadex.org/title/12619/ojojojo
z13mangadex	Sono Bisque Doll wa Koi wo Suru	17	566456079.845194	Y	566456079.845194	https://mangadex.org/title/24104/sono-bisque-doll-wa-koi-wo-suru
z13mangadex	Chihayafuru	205	566369114.039930	Y	566369114.039930	https://mangadex.org/title/1063/chihayafuru
z03mangahere	New Prince of Tennis	233	566368789.042707	Y	566368789.042707	http://www.mangahere.cc/manga/new_prince_of_tennis/
z13mangadex	It's Not Meguro-san's First Time	10	566338961.532470	Y	566338961.532470	https://mangadex.org/title/31233/it-s-not-meguro-san-s-first-time
z09mangatown	Domestic na Kanojo	212	566317892.461337	Y	566317892.461337	http://m.mangatown.com/manga/domestic_na_kanojo
z06kissmanga	Ao no Exorcist	106	566317769.637755	Y	566317769.637755	https://kissmanga.com/Manga/Ao-no-Exorcist
z13mangadex	Kono Bijutsubu ni wa Mondai ga Aru!	71	566265937.516608	Y	566265937.516608	https://mangadex.org/title/8819/kono-bijutsubu-ni-wa-mondai-ga-aru
z03mangahere	Tsubaki-chou Lonely Planet	63.5	566262333.509271	Y	566262333.509271	http://www.mangahere.cc/manga/tsubaki_chou_lonely_planet/
z13mangadex	Owari no Seraph	74	566240356.436561	Y	566240356.436561	https://mangadex.org/title/7423/owari-no-seraph
z03mangahere	Bokura wa Minna Kawaisou	94	566228054.513062	Y	566228054.513062	http://www.mangahere.cc/manga/bokura_wa_minna_kawaisou/
z13mangadex	Isekai Shoukan wa Nidome Desu	4	566145344.045727	Y	566145344.045727	https://mangadex.org/title/28735/isekai-shoukan-wa-nidome-desu
